encoder,family,granularity,notebook,augmentation,target,seed,fold,split,rmse,mae,r2,band_f1_macro,band_qwk,band_confusion_matrix,screening_f1,screening_auc,screening_confusion_matrix,selected_model,selected_params,encoder_model,search,config_json,logged_at,notes
E2_E5LARGE,frozen,participant,01,no_augmentation,GAD7,45,test,confirmatory,4.433378,3.536896,0.223513,0.306554,0.38674,"[[2, 9, 1, 0], [0, 11, 6, 0], [0, 6, 7, 0], [0, 2, 4, 0]]",0.529412,0.749546,"[[23, 6], [10, 9]]",AdaBoost,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T14:41:05,
E2_E5LARGE,frozen,participant,01,no_augmentation,PHQ9,46,test,confirmatory,4.720784,3.79949,0.261881,0.334384,0.453066,"[[2, 5, 1, 1], [0, 4, 8, 0], [0, 4, 9, 1], [0, 0, 11, 2]]",0.766667,0.717813,"[[11, 10], [4, 23]]",SVR,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T14:54:10,
E2_E5LARGE,frozen,participant,01,no_augmentation,GAD7,46,test,confirmatory,4.366287,3.537021,0.246836,0.228178,0.297143,"[[1, 10, 1, 0], [0, 10, 7, 0], [0, 8, 5, 0], [0, 2, 4, 0]]",0.514286,0.732305,"[[22, 7], [10, 9]]",AdaBoost,,,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T15:07:17,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,PHQ9,42,test,confirmatory,5.403755,4.591424,0.03286,0.189245,0.13839,"[[1, 4, 4, 0], [0, 2, 9, 1], [0, 8, 6, 0], [0, 3, 9, 1]]",0.555556,0.4903,"[[9, 12], [12, 15]]",GradientBoosting,"{""reg__learning_rate"": 0.04950978760714172, ""reg__max_depth"": 3, ""reg__n_estimators"": 297, ""reg__subsample"": 0.7595297769778212}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:51:15,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,GAD7,42,test,confirmatory,5.005028,4.137618,0.010358,0.219286,0.033557,"[[0, 8, 4, 0], [0, 13, 4, 0], [0, 8, 5, 0], [0, 4, 2, 0]]",0.4,0.540835,"[[24, 5], [13, 6]]",SVR,"{""reg__C"": 65.41210527692726, ""reg__epsilon"": 0.05151859338997794, ""reg__gamma"": ""auto""}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:52:29,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,PHQ9,43,test,confirmatory,5.956935,4.904061,-0.175286,0.248086,0.127036,"[[1, 2, 6, 0], [0, 2, 7, 3], [0, 4, 9, 1], [0, 2, 9, 2]]",0.612903,0.477954,"[[5, 16], [8, 19]]",GradientBoosting,"{""reg__learning_rate"": 0.16767809236386524, ""reg__max_depth"": 2, ""reg__n_estimators"": 237, ""reg__subsample"": 0.77307923182544}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:53:43,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,GAD7,43,test,confirmatory,4.993536,4.123293,0.014898,0.220044,0.079699,"[[0, 9, 3, 0], [0, 13, 4, 0], [0, 8, 5, 0], [0, 4, 2, 0]]",0.4,0.548094,"[[24, 5], [13, 6]]",SVR,"{""reg__C"": 21.261579064510382, ""reg__epsilon"": 0.05070516953667398, ""reg__gamma"": ""auto""}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:54:57,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,PHQ9,44,test,confirmatory,5.390599,4.407201,0.037564,0.158333,0.131288,"[[0, 5, 3, 1], [0, 1, 11, 0], [0, 4, 10, 0], [0, 2, 10, 1]]",0.631579,0.52381,"[[9, 12], [9, 18]]",ExtraTrees,"{""reg__max_depth"": 5, ""reg__max_features"": 0.3, ""reg__min_samples_leaf"": 4, ""reg__n_estimators"": 218}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:56:07,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,GAD7,44,test,confirmatory,4.994689,4.011333,0.014443,0.247837,0.172996,"[[1, 9, 2, 0], [0, 9, 8, 0], [0, 6, 7, 0], [0, 4, 2, 0]]",0.5,0.582577,"[[21, 8], [10, 9]]",AdaBoost,"{""reg__learning_rate"": 0.9202021652147575, ""reg__n_estimators"": 60}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:57:16,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,PHQ9,45,test,confirmatory,5.609132,4.699349,-0.042052,0.140528,0.071066,"[[0, 4, 5, 0], [0, 3, 9, 0], [0, 6, 8, 0], [0, 3, 10, 0]]",0.592593,0.514991,"[[10, 11], [11, 16]]",KNN,"{""reg__metric"": ""euclidean"", ""reg__n_neighbors"": 8, ""reg__weights"": ""distance""}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:58:29,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,GAD7,45,test,confirmatory,5.175759,4.262777,-0.05831,0.258948,0.139241,"[[1, 8, 3, 0], [0, 10, 7, 0], [0, 6, 7, 0], [0, 4, 2, 0]]",0.486486,0.533575,"[[20, 9], [10, 9]]",AdaBoost,"{""reg__learning_rate"": 0.5948486430443337, ""reg__n_estimators"": 105}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-08T23:59:39,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,PHQ9,46,test,confirmatory,5.302044,4.441667,0.068925,0.23781,0.232323,"[[1, 5, 3, 0], [0, 3, 9, 0], [0, 7, 6, 1], [0, 4, 7, 2]]",0.581818,0.567019,"[[9, 12], [11, 16]]",KNN,"{""reg__metric"": ""manhattan"", ""reg__n_neighbors"": 5, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:00:47,
E3_TSDAE_EP05,frozen,participant,03,no_augmentation,GAD7,46,test,confirmatory,5.205237,4.207745,-0.0704,0.25989,0.109278,"[[1, 7, 4, 0], [0, 9, 8, 0], [0, 5, 8, 0], [0, 4, 2, 0]]",0.342857,0.557169,"[[19, 10], [13, 6]]",LightGBM,"{""reg__colsample_bytree"": 0.9135329403223003, ""reg__learning_rate"": 0.0866415793852429, ""reg__n_estimators"": 246, ""reg__num_leaves"": 26, ""reg__subsample"": 0.7252307742526719}",models/tsdae_e5_small/ep05,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:01:55,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,PHQ9,42,test,confirmatory,5.445384,4.566938,0.017902,0.13554,0.082218,"[[0, 6, 3, 0], [0, 1, 11, 0], [0, 3, 11, 0], [0, 5, 8, 0]]",0.607143,0.537919,"[[9, 12], [10, 17]]",LightGBM,"{""reg__colsample_bytree"": 0.9208787923016158, ""reg__learning_rate"": 0.012886065671894011, ""reg__n_estimators"": 108, ""reg__num_leaves"": 38, ""reg__subsample"": 0.7579526072702278}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:03:09,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,GAD7,42,test,confirmatory,4.875367,4.12661,0.06097,0.135076,0.079699,"[[0, 10, 2, 0], [0, 10, 7, 0], [0, 11, 2, 0], [0, 3, 3, 0]]",0.222222,0.584392,"[[24, 5], [16, 3]]",LightGBM,"{""reg__colsample_bytree"": 0.7564242430292963, ""reg__learning_rate"": 0.018585951462501547, ""reg__n_estimators"": 101, ""reg__num_leaves"": 20, ""reg__subsample"": 0.6831766651472755}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:04:22,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,PHQ9,43,test,confirmatory,5.399224,4.319444,0.034481,0.201425,0.098309,"[[0, 4, 5, 0], [0, 6, 6, 0], [0, 5, 9, 0], [0, 4, 9, 0]]",0.618182,0.614638,"[[10, 11], [10, 17]]",KNN,"{""reg__metric"": ""euclidean"", ""reg__n_neighbors"": 6, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:05:37,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,GAD7,43,test,confirmatory,4.745102,3.897593,0.110479,0.247024,0.25371,"[[2, 9, 1, 0], [0, 10, 7, 0], [0, 9, 4, 0], [0, 3, 3, 0]]",0.322581,0.586207,"[[22, 7], [14, 5]]",AdaBoost,"{""reg__learning_rate"": 0.5411246049940444, ""reg__n_estimators"": 86}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:06:51,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,PHQ9,44,test,confirmatory,5.328495,4.208333,0.059612,0.193023,0.146536,"[[0, 4, 5, 0], [0, 6, 6, 0], [0, 5, 8, 1], [0, 3, 10, 0]]",0.54902,0.597002,"[[11, 10], [13, 14]]",KNN,"{""reg__metric"": ""euclidean"", ""reg__n_neighbors"": 7, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:07:59,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,GAD7,44,test,confirmatory,4.924642,4.143722,0.041892,0.135714,0.033557,"[[0, 9, 3, 0], [0, 10, 7, 0], [0, 11, 2, 0], [0, 3, 3, 0]]",0.275862,0.571688,"[[23, 6], [15, 4]]",LightGBM,"{""reg__colsample_bytree"": 0.8957990369124111, ""reg__learning_rate"": 0.012288600576102933, ""reg__n_estimators"": 140, ""reg__num_leaves"": 25, ""reg__subsample"": 0.6379887933185832}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:09:08,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,PHQ9,45,test,confirmatory,5.317665,4.409085,0.063431,0.182864,0.158988,"[[0, 4, 5, 0], [0, 3, 9, 0], [0, 2, 12, 0], [0, 2, 11, 0]]",0.596491,0.514991,"[[8, 13], [10, 17]]",ExtraTrees,"{""reg__max_depth"": 20, ""reg__max_features"": ""sqrt"", ""reg__min_samples_leaf"": 2, ""reg__n_estimators"": 109}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:10:19,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,GAD7,45,test,confirmatory,4.932688,4.110861,0.038759,0.152778,0.037779,"[[0, 10, 2, 0], [0, 12, 5, 0], [0, 11, 2, 0], [0, 4, 2, 0]]",0.214286,0.54265,"[[23, 6], [16, 3]]",AdaBoost,"{""reg__learning_rate"": 0.01427509910949547, ""reg__n_estimators"": 213}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:11:32,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,PHQ9,46,test,confirmatory,5.328495,4.208333,0.059612,0.193023,0.146536,"[[0, 4, 5, 0], [0, 6, 6, 0], [0, 5, 8, 1], [0, 3, 10, 0]]",0.54902,0.597002,"[[11, 10], [13, 14]]",KNN,"{""reg__metric"": ""euclidean"", ""reg__n_neighbors"": 7, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:12:39,
E3_TSDAE_EP10,frozen,participant,03,no_augmentation,GAD7,46,test,confirmatory,5.024398,4.394231,0.002683,0.141447,0.139904,"[[0, 9, 3, 0], [0, 5, 12, 0], [0, 7, 6, 0], [0, 2, 4, 0]]",0.368421,0.501815,"[[17, 12], [12, 7]]",KNN,"{""reg__metric"": ""cosine"", ""reg__n_neighbors"": 13, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep10,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:13:46,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,PHQ9,42,test,confirmatory,5.465922,4.637035,0.010479,0.176879,0.254576,"[[0, 6, 3, 0], [1, 4, 7, 0], [0, 9, 4, 1], [0, 3, 8, 2]]",0.458333,0.546737,"[[11, 10], [16, 11]]",GradientBoosting,"{""reg__learning_rate"": 0.10678883315833304, ""reg__max_depth"": 4, ""reg__n_estimators"": 212, ""reg__subsample"": 0.6592347719813599}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:15:00,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,GAD7,42,test,confirmatory,5.053236,4.124252,-0.008798,0.215782,0.097381,"[[1, 8, 3, 0], [1, 12, 3, 1], [1, 9, 3, 0], [0, 3, 3, 0]]",0.413793,0.62069,"[[25, 4], [13, 6]]",GradientBoosting,"{""reg__learning_rate"": 0.2334848553346559, ""reg__max_depth"": 3, ""reg__n_estimators"": 140, ""reg__subsample"": 0.9659838702175123}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:16:14,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,PHQ9,43,test,confirmatory,5.899605,4.859375,-0.152773,0.150526,-0.042857,"[[0, 4, 5, 0], [0, 6, 6, 0], [0, 8, 5, 1], [0, 7, 6, 0]]",0.458333,0.485009,"[[11, 10], [16, 11]]",KNN,"{""reg__metric"": ""euclidean"", ""reg__n_neighbors"": 8, ""reg__weights"": ""uniform""}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:17:31,
E3_TSDAE_EP20,frozen,participant,03,no_augmentation,GAD7,43,test,confirmatory,4.783338,3.850341,0.096086,0.318223,0.196581,"[[1, 9, 2, 0], [0, 13, 4, 0], [0, 9, 4, 0], [0, 4, 1, 1]]",0.413793,0.629764,"[[25, 4], [13, 6]]",GradientBoosting,"{""reg__learning_rate"": 0.05135544036264393, ""reg__max_depth"": 4, ""reg__n_estimators"": 131, ""reg__subsample"": 0.7948983102120623}",models/tsdae_e5_small/ep20,random50,"{""augmentation"": ""no_augmentation"", ""beto_model"": ""dccuchile/bert-base-spanish-wwm-cased"", ""chunk_stride"": 256, ""max_tokens"": 512, ""n_cv_splits"": 5, ""n_search_iter"": 50, ""seeds"": [42, 43, 44, 45, 46], ""sentence_transformer_model"": ""intfloat/multilingual-e5-small"", ""tfidf_lemmatize"": true, ""tfidf_max_df"": 0.9, ""tfidf_max_features"": 300, ""tfidf_min_df"": 3, ""tfidf_ngram_range"": [1, 2], ""tfidf_normalize_numbers"": true}",2026-09-09T00:18:45,
